Id,Pares,Fecha,Ultimo,Apertura,Maximo,Minimo,Volumen,Porcentaje_variacion
1018btc/usd,btc/usd,2021-03-18,57656.0,58911.8,60088.0,57099.6,"102,620",-213.0
1019btc/usd,btc/usd,2021-03-17,58913.5,56892.9,58933.2,54253.2,"118,260",356.0
1020btc/usd,btc/usd,2021-03-16,56889.7,55619.5,56889.7,53342.6,"128,510",197.0
1021btc/usd,btc/usd,2021-03-15,55791.3,59117.4,60565.9,55088.8,"117,710",-562.0
1022btc/usd,btc/usd,2021-03-14,59113.7,61192.7,61673.7,59113.7,"80,290",-340.0
1023btc/usd,btc/usd,2021-03-13,61195.3,57267.4,61795.8,56118.8,"134,640",686.0
1024btc/usd,btc/usd,2021-12-03,57265.1,57806.2,58052.3,55134.5,"116,960",-92.0
1025btc/usd,btc/usd,2021-11-03,57799.5,55851.2,58135.0,54351.8,"129,630",349.0
1026btc/usd,btc/usd,2021-10-03,55851.9,54882.7,57328.7,53073.6,"140,960",177.0
1027btc/usd,btc/usd,2021-09-03,54879.0,52352.4,54880.6,51941.3,"114,060",491.0
1028btc/usd,btc/usd,2021-08-03,52311.0,50988.9,52384.9,49338.1,"68,140",261.0
1029btc/usd,btc/usd,2021-07-03,50982.3,48899.0,51434.1,48890.6,"82,910",434.99999999999994
1030btc/usd,btc/usd,2021-06-03,48855.6,48798.7,49191.8,47132.8,"66,660",13.0
1031btc/usd,btc/usd,2021-05-03,48792.5,48363.6,49429.4,46370.1,"113,640",75.0
1032btc/usd,btc/usd,2021-04-03,48428.0,50388.0,51757.7,47521.8,"9,560",-390.0
1033btc/usd,btc/usd,2021-03-03,50395.1,48422.2,52567.9,48159.2,"44,930",407.0
1034btc/usd,btc/usd,2021-02-03,48424.2,49595.6,50191.9,47100.6,"102,100",-236.0
1035btc/usd,btc/usd,2021-01-03,49595.5,45160.5,49774.0,45008.8,"137,520",981.0
1036btc/usd,btc/usd,2021-02-28,45164.0,46136.0,46582.0,43100.6,"135,080",-211.0
1037btc/usd,btc/usd,2021-02-27,46136.7,46333.1,48335.1,45059.4,"98,750",-45.0
1038btc/usd,btc/usd,2021-02-26,46345.6,46928.5,48413.9,44248.2,"189,410",-124.0
1039btc/usd,btc/usd,2021-02-25,46928.5,49695.9,52013.8,46773.7,"83,220",-557.0
1040btc/usd,btc/usd,2021-02-24,49697.5,48911.1,51311.8,47031.7,"153,750",161.0
1041btc/usd,btc/usd,2021-02-23,48911.2,54114.1,54115.0,45093.8,"315,070",-961.0
1042btc/usd,btc/usd,2021-02-22,54111.8,57437.6,57480.8,48353.8,"244,950",-578.0
1043btc/usd,btc/usd,2021-02-21,57433.8,55907.6,58335.1,55502.7,"87,260",270.0
1044btc/usd,btc/usd,2021-02-20,55923.7,55922.0,57523.8,54124.1,"127,850",3.0
1045btc/usd,btc/usd,2021-02-19,55906.6,51590.1,56238.5,50816.8,"139,430",838.0000000000001
1046btc/usd,btc/usd,2021-02-18,51582.2,52094.5,52524.0,50941.6,"94,350",-95.0
1047btc/usd,btc/usd,2021-02-17,52079.2,49161.3,52577.7,49018.1,"140,030",592.0
1048btc/usd,btc/usd,2021-02-16,49169.7,47934.2,50515.8,47044.4,"141,370",257.0
1049btc/usd,btc/usd,2021-02-15,47936.3,48611.1,48936.5,45786.1,"123,180",-145.0
1050btc/usd,btc/usd,2021-02-14,48643.4,47172.1,49695.1,47051.9,"106,500",313.0
1051btc/usd,btc/usd,2021-02-13,47168.7,47373.1,48097.3,46270.5,"89,420",-43.0
1052btc/usd,btc/usd,2021-12-02,47371.7,47995.0,48927.4,46218.6,"133,730",-129.0
1053btc/usd,btc/usd,2021-11-02,47990.7,44834.8,48622.1,44041.1,"145,770",704.0
1054btc/usd,btc/usd,2021-10-02,44836.0,46507.8,47295.3,43800.5,"151,830",-360.0
1055btc/usd,btc/usd,2021-09-02,46508.6,46396.4,48143.5,45104.7,"193,870",24.0
1056btc/usd,btc/usd,2021-08-02,46395.7,38853.6,46596.4,38057.0,"248,470",1941.0
1057btc/usd,btc/usd,2021-07-02,38852.9,39228.9,39691.7,37381.6,"125,370",-103.0
1058btc/usd,btc/usd,2021-06-02,39256.6,38300.6,40939.7,38275.3,"156,020",250.0
1059btc/usd,btc/usd,2021-05-02,38297.6,36976.4,38303.6,36640.0,"100,600",356.0
1060btc/usd,btc/usd,2021-04-02,36982.1,37648.9,38707.9,36380.8,"151,440",-177.0
1061btc/usd,btc/usd,2021-03-02,37646.8,35486.9,37646.8,35401.5,"131,030",609.0
1062btc/usd,btc/usd,2021-02-02,35485.2,33514.0,35976.1,33462.4,"120,850",588.0
1063btc/usd,btc/usd,2021-01-02,33515.7,33106.8,34685.6,32324.9,"126,320",123.0
1064btc/usd,btc/usd,2021-01-31,33108.1,34281.6,34348.3,32189.9,"101,920",-343.0
1065btc/usd,btc/usd,2021-01-30,34283.1,34300.0,34920.9,32908.5,"128,570",-5.0
1066btc/usd,btc/usd,2021-01-29,34301.8,33381.7,38546.0,31953.3,"297,730",278.0
1067btc/usd,btc/usd,2021-01-28,33374.8,30408.9,33790.8,29911.9,"167,390",977.0
1068btc/usd,btc/usd,2021-01-27,30404.0,32499.6,32545.4,29290.4,"194,350",-646.0
1069btc/usd,btc/usd,2021-01-26,32502.1,32244.1,32917.7,30850.0,"139,840",77.0
1070btc/usd,btc/usd,2021-01-25,32252.3,32244.3,34854.3,31967.4,"142,430",3.0
1071btc/usd,btc/usd,2021-01-24,32241.3,32088.5,33034.8,30982.9,"88,210",47.0
1072btc/usd,btc/usd,2021-01-23,32088.9,32994.1,33441.4,31418.2,"100,700",-276.0
1073btc/usd,btc/usd,2021-01-22,33000.5,30838.7,33821.2,28871.2,"243,090",700.0
1074btc/usd,btc/usd,2021-01-21,30842.1,35472.3,35591.1,30101.8,"253,270",-1306.0
1075btc/usd,btc/usd,2021-01-20,35476.3,35862.1,36384.4,33444.5,"153,610",-146.0
1076btc/usd,btc/usd,2021-01-19,36002.9,36630.6,37821.0,36001.4,"79,110",-167.0
1077btc/usd,btc/usd,2021-01-18,36613.2,35838.2,37436.8,34801.0,"111,520",216.0
1078btc/usd,btc/usd,2021-01-17,35839.6,36020.1,36801.3,33883.5,"126,820",-50.0
1079btc/usd,btc/usd,2021-01-16,36019.5,36751.8,37931.7,35408.4,"137,020",-224.00000000000003
1080btc/usd,btc/usd,2021-01-15,36845.8,39175.7,39715.0,34488.7,"118,420",-595.0
1081btc/usd,btc/usd,2021-01-14,39175.7,37383.4,40054.3,36772.1,"172,400",480.0
1082btc/usd,btc/usd,2021-01-13,37382.2,34061.2,37764.6,32451.9,"209,930",969.9999999999999
1083btc/usd,btc/usd,2021-12-01,34076.1,35426.0,36598.7,32572.7,"241,930",-413.0
1084btc/usd,btc/usd,2021-11-01,35544.3,38195.3,38217.2,30411.6,"251,040",-693.0
1085btc/usd,btc/usd,2021-10-01,38192.2,40149.7,41362.4,35141.6,"215,780",-488.0
1086btc/usd,btc/usd,2021-09-01,40151.9,40607.2,41363.5,38775.1,"128,420",-110.00000000000001
1087btc/usd,btc/usd,2021-08-01,40599.3,39466.4,41921.7,36613.4,"251,290",289.0
1088btc/usd,btc/usd,2021-07-01,39460.2,36798.5,40340.9,36361.2,"249,600",725.0
1089btc/usd,btc/usd,2021-06-01,36793.2,33999.3,36934.8,33408.3,"227,560",824.0
1090btc/usd,btc/usd,2021-05-01,33991.5,32015.4,34414.7,30010.5,"202,130",615.0
1091btc/usd,btc/usd,2021-04-01,32022.6,33016.6,33587.5,28204.5,"255,270",-284.0
1092btc/usd,btc/usd,2021-03-01,32958.9,32192.9,34755.9,32029.6,"155,210",238.0
1093btc/usd,btc/usd,2021-02-01,32193.3,29359.7,33233.5,29008.0,"240,870",965.0
1094btc/usd,btc/usd,2021-01-01,29359.9,28951.7,29627.1,28712.4,"100,900",142.0
1095btc/usd,btc/usd,2020-12-31,28949.4,28866.8,29298.8,28025.0,"136,690",28.000000000000004
1096btc/usd,btc/usd,2020-12-30,28868.7,27374.5,28979.3,27374.5,"159,820",545.0
1097btc/usd,btc/usd,2020-12-29,27376.0,27065.3,27390.7,25902.8,"119,570",118.0
1098btc/usd,btc/usd,2020-12-28,27057.8,26259.2,27444.9,26144.3,"126,980",303.0
1099btc/usd,btc/usd,2020-12-27,26261.3,26460.3,28360.3,25858.2,"231,230",-73.0
1100btc/usd,btc/usd,2020-12-26,26454.4,24714.7,26826.0,24515.1,"155,770",715.0
1101btc/usd,btc/usd,2020-12-25,24689.6,23728.7,24778.9,23445.3,"2,400",401.99999999999994
1102btc/usd,btc/usd,2020-12-24,23736.5,23253.2,23783.7,22737.3,"104,590",206.0
1103btc/usd,btc/usd,2020-12-23,23257.9,23820.8,24063.7,22694.7,"178,470",-237.0
1104btc/usd,btc/usd,2020-12-22,23823.2,22730.4,23825.4,22388.6,"130,750",482.0
1105btc/usd,btc/usd,2020-12-21,22728.5,23474.1,24101.9,22015.5,"154,690",-318.0
1106btc/usd,btc/usd,2020-12-20,23474.9,23843.6,24280.9,23098.9,"114,090",-155.0
1107btc/usd,btc/usd,2020-12-19,23844.0,23127.6,24107.1,22797.0,"133,880",310.0
1108btc/usd,btc/usd,2020-12-18,23127.9,22823.3,23272.8,22361.5,"131,800",133.0
1109btc/usd,btc/usd,2020-12-17,22825.4,21352.3,23738.0,21243.1,"310,740",690.0
1110btc/usd,btc/usd,2020-12-16,21352.2,19434.7,21525.3,19299.7,"199,810",986.9999999999999
1111btc/usd,btc/usd,2020-12-15,19434.9,19273.9,19556.3,19076.2,"98,390",84.0
1112btc/usd,btc/usd,2020-12-14,19273.8,19176.4,19346.5,19007.0,"67,110",51.0
1113btc/usd,btc/usd,2020-12-13,19176.8,18808.1,19403.6,18716.8,"82,450",196.0
1114btc/usd,btc/usd,2020-12-12,18808.9,18026.7,18936.2,18025.1,"71,370",436.00000000000006
1115btc/usd,btc/usd,2020-11-12,18023.6,18250.5,18288.3,17600.1,"111,530",-123.0
1116btc/usd,btc/usd,2020-10-12,18247.2,18546.1,18551.8,17926.8,"85,310",-161.0
1117btc/usd,btc/usd,2020-09-12,18546.0,18322.4,18637.9,17658.8,"129,720",120.0
1118btc/usd,btc/usd,2020-08-12,18326.6,19170.8,19288.6,18229.2,"101,410",-440.00000000000006
1119btc/usd,btc/usd,2020-07-12,19170.7,19368.4,19424.6,18908.8,"61,980",-108.0
1120btc/usd,btc/usd,2020-06-12,19379.9,19146.0,19417.1,18873.0,"54,560",122.0
1121btc/usd,btc/usd,2020-05-12,19146.5,18657.5,19172.7,18507.1,"59,440",262.0
1122btc/usd,btc/usd,2020-04-12,18658.1,19431.1,19529.5,18610.8,"110,630",-399.0
1123btc/usd,btc/usd,2020-03-12,19433.3,19219.8,19596.6,18883.7,"99,970",112.00000000000001
1124btc/usd,btc/usd,2020-02-12,19218.8,18767.9,19335.5,18346.7,"91,920",239.0
1125btc/usd,btc/usd,2020-01-12,18770.7,19697.8,19897.4,18257.0,"208,720",-471.0
1126btc/usd,btc/usd,2020-11-30,19698.1,18186.0,19831.2,18186.0,"185,590",832.0
1127btc/usd,btc/usd,2020-11-29,18185.5,17729.7,18336.3,17530.4,"79,120",257.0
1128btc/usd,btc/usd,2020-11-28,17730.7,17142.6,17874.4,16874.4,"95,200",352.0
1129btc/usd,btc/usd,2020-11-27,17127.1,17160.9,17450.3,16481.6,"138,800",-20.0
1130btc/usd,btc/usd,2020-11-26,17162.0,18721.9,18894.9,16235.2,"312,070",-834.0
1131btc/usd,btc/usd,2020-11-25,18723.0,19151.5,19486.7,18527.7,"146,120",-224.00000000000003
1132btc/usd,btc/usd,2020-11-24,19152.6,18394.6,19416.6,18074.8,"180,790",421.0
1133btc/usd,btc/usd,2020-11-23,18379.6,18428.1,18756.8,18016.0,"127,350",-18.0
1134btc/usd,btc/usd,2020-11-22,18412.9,18689.3,18751.5,17644.6,"121,760",-147.0
1135btc/usd,btc/usd,2020-11-21,18687.2,18673.8,18966.0,18397.5,"108,910",6.0
1136btc/usd,btc/usd,2020-11-20,18675.2,17805.5,18811.0,17758.4,"134,420",490.00000000000006
1137btc/usd,btc/usd,2020-11-19,17803.5,17775.1,18166.0,17380.1,"135,940",16.0
1138btc/usd,btc/usd,2020-11-18,17774.6,17662.3,18466.1,17258.9,"233,430",64.0
1139btc/usd,btc/usd,2020-11-17,17662.3,16715.8,17845.4,16562.0,"175,870",566.0
1140btc/usd,btc/usd,2020-11-16,16715.8,15954.1,16880.7,15870.7,"118,090",478.0
1141btc/usd,btc/usd,2020-11-15,15953.0,16074.7,16158.1,15782.3,"58,430",-73.0
1142btc/usd,btc/usd,2020-11-14,16071.0,16323.1,16328.2,15717.7,"83,640",-155.0
1143btc/usd,btc/usd,2020-11-13,16324.2,16293.0,16474.1,15973.4,"113,750",18.0
1144btc/usd,btc/usd,2020-12-11,16294.7,15695.8,16342.7,15483.5,"165,540",382.0
1145btc/usd,btc/usd,2020-11-11,15695.8,15303.1,15953.9,15281.0,"119,070",256.0
1146btc/usd,btc/usd,2020-10-11,15303.6,15328.0,15465.3,15096.5,"93,360",-15.0
1147btc/usd,btc/usd,2020-09-11,15327.2,15483.3,15819.6,14816.9,"165,040",-101.0
1148btc/usd,btc/usd,2020-08-11,15483.7,14826.6,15648.3,14720.7,"94,990",442.0
1149btc/usd,btc/usd,2020-07-11,14828.4,15578.2,15754.4,14385.1,"160,730",-480.99999999999994
1150btc/usd,btc/usd,2020-06-11,15577.9,15593.9,15955.2,15223.5,"186,130",-6.0
1151btc/usd,btc/usd,2020-05-11,15587.1,14145.6,15739.9,14099.7,"227,490",1019.0
1152btc/usd,btc/usd,2020-04-11,14145.6,14023.0,14238.8,13544.4,"140,800",90.0
1153btc/usd,btc/usd,2020-03-11,14019.9,13560.5,14054.0,13294.6,"108,170",338.0
1154btc/usd,btc/usd,2020-02-11,13561.4,13759.7,13828.4,13214.2,"97,760",-144.0
1155btc/usd,btc/usd,2020-01-11,13759.4,13795.5,13889.5,13628.7,"51,710",-27.0
1156btc/usd,btc/usd,2020-10-31,13797.3,13560.2,14065.4,13441.7,"102,750",175.0
1157btc/usd,btc/usd,2020-10-30,13559.9,13457.0,13667.9,13134.5,"108,770",76.0
1158btc/usd,btc/usd,2020-10-29,13457.2,13278.3,13640.0,12982.9,"111,230",134.0
1159btc/usd,btc/usd,2020-10-28,13278.9,13658.3,13851.7,12907.6,"144,180",-277.0
1160btc/usd,btc/usd,2020-10-27,13657.8,13061.5,13782.3,13050.3,"128,640",455.99999999999994
1161btc/usd,btc/usd,2020-10-26,13061.6,13033.0,13229.7,12792.4,"89,470",23.0
1162btc/usd,btc/usd,2020-10-25,13032.2,13117.0,13345.3,12900.4,"59,730",-65.0
1163btc/usd,btc/usd,2020-10-24,13117.2,12933.6,13161.5,12876.4,"51,200",142.0
1164btc/usd,btc/usd,2020-10-23,12934.1,12972.7,13025.5,12738.9,"73,940",-31.0
1165btc/usd,btc/usd,2020-10-22,12974.6,12805.5,13183.9,12698.2,"113,310",130.0
1166btc/usd,btc/usd,2020-10-21,12808.7,11913.6,13213.5,11894.6,"197,720",751.0
1167btc/usd,btc/usd,2020-10-20,11913.5,11753.9,12029.4,11685.7,"94,590",136.0
1168btc/usd,btc/usd,2020-10-19,11753.4,11507.1,11823.3,11413.9,"73,040",214.0
1169btc/usd,btc/usd,2020-10-18,11506.9,11362.1,11506.9,11349.8,"31,510",127.0
1170btc/usd,btc/usd,2020-10-17,11362.1,11321.8,11402.7,11274.4,"29,860",35.0
1171btc/usd,btc/usd,2020-10-16,11322.0,11503.2,11542.2,11224.6,"71,420",-157.0
1172btc/usd,btc/usd,2020-10-15,11503.0,11421.4,11590.9,11276.7,"70,840",72.0
1173btc/usd,btc/usd,2020-10-14,11420.4,11424.4,11541.0,11293.5,"59,120",-3.0
1174btc/usd,btc/usd,2020-10-13,11423.8,11533.5,11558.0,11315.9,"64,670",-95.0
1175btc/usd,btc/usd,2020-12-10,11533.9,11370.8,11715.9,11227.4,"84,020",143.0
1176btc/usd,btc/usd,2020-11-10,11371.0,11295.6,11439.4,11277.6,"41,060",64.0
1177btc/usd,btc/usd,2020-10-10,11298.4,11053.5,11475.0,11053.1,"65,810",221.0
1178btc/usd,btc/usd,2020-09-10,11054.2,10923.5,11103.0,10836.9,"70,950",119.0
1179btc/usd,btc/usd,2020-08-10,10924.1,10670.7,10948.6,10549.6,"79,780",237.0
1180btc/usd,btc/usd,2020-07-10,10670.9,10601.0,10680.1,10553.3,"49,270",64.0
1181btc/usd,btc/usd,2020-06-10,10602.6,10790.2,10800.3,10530.8,"69,070",-173.0
1182btc/usd,btc/usd,2020-05-10,10789.5,10672.5,10789.6,10623.4,"48,860",109.00000000000001
1183btc/usd,btc/usd,2020-04-10,10672.9,10544.4,10693.3,10520.8,"31,400",122.0
1184btc/usd,btc/usd,2020-03-10,10544.2,10572.2,10597.8,10501.2,"29,100",-27.0
1185btc/usd,btc/usd,2020-02-10,10572.3,10619.6,10662.9,10387.6,"77,940",-45.0
1186btc/usd,btc/usd,2020-01-10,10620.5,10776.6,10913.7,10462.7,"95,330",-144.0
1187btc/usd,btc/usd,2020-09-30,10776.1,10843.4,10847.7,10667.6,"55,550",-60.0
1188btc/usd,btc/usd,2020-09-29,10840.9,10694.3,10858.4,10642.4,"59,640",138.0
1189btc/usd,btc/usd,2020-09-28,10693.2,10776.4,10946.6,10685.2,"72,290",-77.0
1190btc/usd,btc/usd,2020-09-27,10776.2,10727.9,10799.2,10602.7,"40,920",45.0
1191btc/usd,btc/usd,2020-09-26,10727.9,10688.9,10793.3,10650.2,"37,850",37.0
1192btc/usd,btc/usd,2020-09-25,10688.8,10739.9,10756.0,10558.9,"71,430",-47.0
1193btc/usd,btc/usd,2020-09-24,10739.4,10238.1,10787.8,10201.0,"82,950",490.00000000000006
1194btc/usd,btc/usd,2020-09-23,10237.3,10531.5,10535.4,10146.6,"74,950",-279.0
1195btc/usd,btc/usd,2020-09-22,10531.5,10419.4,10570.7,10361.7,"63,520",110.00000000000001
1196btc/usd,btc/usd,2020-09-21,10416.8,10919.9,10987.2,10328.5,"109,850",-462.0
1197btc/usd,btc/usd,2020-09-20,10921.5,11081.6,11081.6,10772.7,"53,390",-145.0
1198btc/usd,btc/usd,2020-09-19,11081.8,10933.0,11177.1,10890.7,"51,630",136.0
1199btc/usd,btc/usd,2020-09-18,10933.0,10941.3,11029.7,10818.7,"63,480",-8.0
1200btc/usd,btc/usd,2020-09-17,10941.3,10950.1,11039.3,10755.2,"77,220",-7.000000000000001
1201btc/usd,btc/usd,2020-09-16,10949.5,10785.2,11093.3,10669.2,"94,940",152.0
1202btc/usd,btc/usd,2020-09-15,10785.3,10675.2,10931.8,10627.8,"91,700",103.0
1203btc/usd,btc/usd,2020-09-14,10675.3,10332.7,10744.3,10264.5,"96,640",338.0
1204btc/usd,btc/usd,2020-09-13,10326.0,10441.7,10579.6,10219.4,"66,120",-111.00000000000001
1205btc/usd,btc/usd,2020-12-09,10441.9,10390.2,10476.8,10275.9,"48,490",50.0
1206btc/usd,btc/usd,2020-11-09,10390.2,10339.8,10398.8,10212.6,"62,280",49.0
1207btc/usd,btc/usd,2020-10-09,10339.7,10224.3,10480.3,10219.2,"88,010",112.99999999999999
1208btc/usd,btc/usd,2020-09-09,10224.6,10126.8,10343.3,9984.6,"71,370",97.0
1209btc/usd,btc/usd,2020-08-09,10126.6,10376.9,10434.4,9877.1,"113,900",-241.0
1210btc/usd,btc/usd,2020-07-09,10376.9,10296.4,10400.9,9887.0,"12,400,000",78.0
1211btc/usd,btc/usd,2020-06-09,10296.4,10092.2,10337.7,10004.7,"12,120,000",202.0
1212btc/usd,btc/usd,2020-05-09,10092.2,10472.3,10558.7,9897.8,"14,720,000",-363.0
1213btc/usd,btc/usd,2020-04-09,10472.5,10168.7,10614.2,9960.3,"12,500,000",299.0
1214btc/usd,btc/usd,2020-03-09,10168.8,11413.2,11442.7,10009.5,"9,650,000",-1090.0
1215btc/usd,btc/usd,2020-02-09,11413.3,11914.4,11947.5,11244.9,"20,260,000",-421.0
1216btc/usd,btc/usd,2020-01-09,11914.9,11644.2,12045.9,11544.6,"580,690",231.99999999999997
1217btc/usd,btc/usd,2020-08-31,11644.2,11701.1,11760.2,11563.8,"496,140",-49.0
1218btc/usd,btc/usd,2020-08-30,11702.0,11468.1,11704.2,11462.6,"409,360",204.0
1219btc/usd,btc/usd,2020-08-29,11468.1,11527.8,11576.8,11433.5,"389,850",-51.0
1220btc/usd,btc/usd,2020-08-28,11527.4,11327.5,11539.0,11281.9,"464,940",177.0
1221btc/usd,btc/usd,2020-08-27,11327.4,11462.3,11580.3,11135.3,"560,590",-118.0
1222btc/usd,btc/usd,2020-08-26,11462.3,11324.9,11533.6,11254.6,"513,060",121.0
1223btc/usd,btc/usd,2020-08-25,11324.8,11752.9,11766.9,11131.0,"594,070",-365.0
1224btc/usd,btc/usd,2020-08-24,11753.5,11641.6,11824.6,11587.1,"429,130",96.0
1225btc/usd,btc/usd,2020-08-23,11641.6,11661.1,11705.4,11520.8,"377,330",-17.0
1226btc/usd,btc/usd,2020-08-22,11661.3,11529.2,11677.0,11382.1,"433,980",114.99999999999999
1227btc/usd,btc/usd,2020-08-21,11529.2,11856.9,11877.4,11495.6,"506,380",-276.0
1228btc/usd,btc/usd,2020-08-20,11856.9,11751.0,11881.0,11672.7,"430,930",91.0
1229btc/usd,btc/usd,2020-08-19,11750.2,11944.4,12013.2,11602.6,"550,260",-165.0
1230btc/usd,btc/usd,2020-08-18,11947.6,12283.0,12381.4,11842.0,"606,790",-273.0
1231btc/usd,btc/usd,2020-08-17,12282.6,11898.8,12444.1,11764.0,"628,410",322.0
1232btc/usd,btc/usd,2020-08-16,11899.0,11845.5,11922.5,11688.9,"410,810",45.0
1233btc/usd,btc/usd,2020-08-15,11845.3,11751.1,11964.0,11711.5,"499,100",80.0
1234btc/usd,btc/usd,2020-08-14,11750.8,11771.1,11835.5,11651.5,"435,440",-17.0
1235btc/usd,btc/usd,2020-08-13,11770.9,11557.2,11772.9,11298.4,"545,670",185.0
1236btc/usd,btc/usd,2020-12-08,11557.2,11390.4,11605.4,11190.6,"549,590",146.0
1237btc/usd,btc/usd,2020-11-08,11390.4,11889.2,11931.8,11146.7,"615,900",-419.00000000000006
1238btc/usd,btc/usd,2020-10-08,11889.2,11681.1,12041.1,11546.9,"564,110",178.0
1239btc/usd,btc/usd,2020-09-08,11681.2,11764.4,11792.8,11527.5,"303,000",-71.0
1240btc/usd,btc/usd,2020-08-08,11764.3,11591.6,11805.5,11533.5,"317,060",149.0
1241btc/usd,btc/usd,2020-07-08,11592.0,11757.1,11901.8,11352.4,"517,000",-140.0
1242btc/usd,btc/usd,2020-06-08,11757.1,11735.0,11898.4,11563.0,"554,850",19.0
1243btc/usd,btc/usd,2020-05-08,11735.1,11184.8,11771.5,11114.5,"570,830",492.0
1244btc/usd,btc/usd,2020-04-08,11184.7,11223.8,11407.8,11043.0,"485,790",-35.0
1245btc/usd,btc/usd,2020-03-08,11224.4,11066.9,11461.1,10981.6,"470,240",142.0
1246btc/usd,btc/usd,2020-02-08,11066.8,11802.6,12061.1,10730.7,"647,950",-624.0
1247btc/usd,btc/usd,2020-01-08,11803.1,11333.2,11847.7,11226.1,"611,470",413.99999999999994
1248btc/usd,btc/usd,2020-07-31,11333.4,11096.5,11434.8,10964.6,"530,950",214.0
1249btc/usd,btc/usd,2020-07-30,11096.2,11105.8,11164.4,10861.6,"501,140",-9.0
1250btc/usd,btc/usd,2020-07-29,11105.9,10908.4,11336.5,10771.8,"576,830",181.0
1251btc/usd,btc/usd,2020-07-28,10908.5,10961.1,11046.1,10873.6,"658,370",-104.0
1252btc/usd,btc/usd,2020-07-27,11022.8,9932.7,11367.0,9894.6,"908,990",1098.0
1253btc/usd,btc/usd,2020-07-26,9932.5,9690.0,10086.6,9645.9,"415,070",235.0
1254btc/usd,btc/usd,2020-07-25,9704.1,9546.7,9729.3,9536.2,"306,290",165.0
1255btc/usd,btc/usd,2020-07-24,9546.4,9599.2,9626.2,9480.5,"359,160",-55.00000000000001
1256btc/usd,btc/usd,2020-07-23,9599.6,9513.6,9646.5,9451.1,"425,660",90.0
1257btc/usd,btc/usd,2020-07-22,9513.7,9387.4,9523.1,9296.0,"386,000",135.0
1258btc/usd,btc/usd,2020-07-21,9387.3,9162.3,9426.9,9155.1,"458,990",246.0
1259btc/usd,btc/usd,2020-07-20,9162.4,9208.1,9218.4,9139.9,"312,980",-50.0
1260btc/usd,btc/usd,2020-07-19,9208.0,9170.1,9224.8,9106.4,"265,250",41.0
1261btc/usd,btc/usd,2020-07-18,9170.2,9155.8,9198.8,9126.7,"276,400",16.0
1262btc/usd,btc/usd,2020-07-17,9155.8,9135.4,9181.9,9091.5,"310,920",22.0
1263btc/usd,btc/usd,2020-07-16,9135.3,9198.7,9224.2,9052.0,"429,040",-69.0
1264btc/usd,btc/usd,2020-07-15,9198.7,9253.6,9270.2,9168.7,"429,840",-59.0
1265btc/usd,btc/usd,2020-07-14,9253.4,9243.1,9274.8,9135.7,"453,830",11.0
1266btc/usd,btc/usd,2020-07-13,9243.6,9300.5,9329.6,9207.6,"456,870",-62.0
1267btc/usd,btc/usd,2020-12-07,9300.8,9234.2,9337.8,9170.4,"366,880",73.0
1268btc/usd,btc/usd,2020-11-07,9233.3,9285.8,9295.5,9184.2,"353,920",-56.00000000000001
1269btc/usd,btc/usd,2020-10-07,9285.1,9239.0,9309.8,9131.9,"418,470",53.0
1270btc/usd,btc/usd,2020-09-07,9235.7,9430.1,9434.5,9176.0,"444,270",-206.0
1271btc/usd,btc/usd,2020-08-07,9429.9,9256.3,9458.3,9233.1,"509,940",188.0
1272btc/usd,btc/usd,2020-07-07,9256.0,9338.8,9371.2,9209.3,"420,550",-89.0
1273btc/usd,btc/usd,2020-06-07,9339.0,9080.4,9363.0,9063.2,"510,270",284.0
1274btc/usd,btc/usd,2020-05-07,9081.0,9134.3,9149.6,8932.1,"314,100",-57.99999999999999
1275btc/usd,btc/usd,2020-04-07,9134.4,9067.1,9182.3,9049.6,"261,250",74.0
1276btc/usd,btc/usd,2020-03-07,9067.1,9085.0,9120.4,9050.9,"333,880",-20.0
1277btc/usd,btc/usd,2020-02-07,9085.1,9229.9,9259.7,8962.1,"483,100",-157.0
1278btc/usd,btc/usd,2020-01-07,9229.9,9135.9,9289.0,9101.1,"366,780",103.0
1279btc/usd,btc/usd,2020-06-30,9135.4,9186.0,9199.8,9075.3,"381,730",-54.0
1280btc/usd,btc/usd,2020-06-29,9185.4,9122.8,9229.1,9033.6,"401,120",67.0
1281btc/usd,btc/usd,2020-06-28,9124.0,9008.4,9185.5,8950.2,"329,010",128.0
1282btc/usd,btc/usd,2020-06-27,9008.3,9160.5,9190.5,8865.3,"441,930",-166.0
1283btc/usd,btc/usd,2020-06-26,9160.0,9247.5,9296.5,9060.1,"489,840",-95.0
1284btc/usd,btc/usd,2020-06-25,9247.5,9300.8,9327.3,9022.6,"524,450",-59.0
1285btc/usd,btc/usd,2020-06-24,9302.0,9624.6,9667.4,9223.0,"515,780",-335.0
1286btc/usd,btc/usd,2020-06-23,9624.6,9683.9,9715.6,9581.8,"375,490",-61.0
1287btc/usd,btc/usd,2020-06-22,9683.7,9296.5,9751.9,9285.8,"523,320",417.0
1288btc/usd,btc/usd,2020-06-21,9296.4,9358.8,9411.2,9288.5,"335,990",-67.0
1289btc/usd,btc/usd,2020-06-20,9358.8,9314.0,9394.5,9199.8,"383,440",48.0
1290btc/usd,btc/usd,2020-06-19,9314.0,9390.3,9424.0,9249.6,"478,490",-79.0
1291btc/usd,btc/usd,2020-06-18,9388.1,9464.6,9480.4,9289.3,"391,670",-81.0
